name, conf, dftE, pm7E, mmffE
CHG_jobs/astex_1n1m, rmsd5-mmff, nan, 78.272990, 8.974542
CHG_jobs/astex_1n1m, rmsd5-pm7, 2915.240660, 76.287860, 12.007101
CHG_jobs/astex_1n1m, rmsd5-opt, 2920.870587, 76.287830, 12.002400
CHG_jobs/astex_1of6, rmsd100-mmff, nan, 35.403050, 30.373044
CHG_jobs/astex_1of6, rmsd100-pm7, 2557.980397, 34.784150, 31.242593
CHG_jobs/astex_1of6, rmsd100-opt, 2562.507512, 34.783920, 31.240036
CHG_jobs/astex_1of6, rmsd102-mmff, nan, 35.472180, 30.361722
CHG_jobs/astex_1of6, rmsd102-pm7, 2558.183689, 34.743280, 31.259758
CHG_jobs/astex_1of6, rmsd102-opt, 2562.758196, 34.743400, 31.254114
CHG_jobs/astex_1of6, rmsd103-mmff, nan, 35.467270, 30.355352
CHG_jobs/astex_1of6, rmsd103-pm7, 2557.988865, 34.757700, 31.086075
CHG_jobs/astex_1of6, rmsd103-opt, 2562.649721, 34.757730, 31.088268
CHG_jobs/astex_1of6, rmsd104-mmff, nan, 35.401820, 30.371015
CHG_jobs/astex_1of6, rmsd104-pm7, 2558.223610, 34.764460, 31.230652
CHG_jobs/astex_1of6, rmsd104-opt, 2563.009090, 34.764540, 31.224565
CHG_jobs/astex_1of6, rmsd105-mmff, nan, 35.438680, 30.348289
CHG_jobs/astex_1of6, rmsd105-pm7, 2558.219055, 34.781510, 31.318767
CHG_jobs/astex_1of6, rmsd105-opt, 2562.953823, 34.781490, 31.320371
CHG_jobs/astex_1of6, rmsd106-mmff, nan, 35.437460, 30.356072
CHG_jobs/astex_1of6, rmsd106-pm7, 2558.155480, 34.736790, 31.072922
CHG_jobs/astex_1of6, rmsd106-opt, 2562.805416, 34.736680, 31.071823
CHG_jobs/astex_1of6, rmsd107-mmff, nan, 35.432380, 30.366448
CHG_jobs/astex_1of6, rmsd107-pm7, 2558.067605, 34.738220, 31.229615
CHG_jobs/astex_1of6, rmsd107-opt, 2562.735523, 34.738140, 31.225812
CHG_jobs/astex_1of6, rmsd135-mmff, nan, 35.444910, 30.353011
CHG_jobs/astex_1of6, rmsd135-pm7, 2558.155126, 34.743070, 31.174066
CHG_jobs/astex_1of6, rmsd135-opt, 2562.954545, 34.743120, 31.174298
CHG_jobs/astex_1of6, rmsd142-mmff, nan, 35.456250, 29.706468
CHG_jobs/astex_1of6, rmsd142-pm7, 2558.137889, 34.731610, 31.223166
CHG_jobs/astex_1of6, rmsd142-opt, 2562.974071, 34.731650, 31.219655
CHG_jobs/astex_1of6, rmsd143-mmff, nan, 35.479690, 30.347766
CHG_jobs/astex_1of6, rmsd143-pm7, 2557.950822, 34.795980, 31.136160
CHG_jobs/astex_1of6, rmsd143-opt, 2562.533330, 34.796360, 31.137836
CHG_jobs/astex_1oq5, rmsd1-mmff, nan, -163.899380, 143.813905
CHG_jobs/astex_1oq5, rmsd1-pm7, 4477.974861, -167.305120, 150.930705
CHG_jobs/astex_1oq5, rmsd1-opt, 4490.387450, -167.305120, 150.928028
CHG_jobs/astex_1oq5, rmsd2-mmff, nan, -163.935970, 143.896800
CHG_jobs/astex_1oq5, rmsd2-pm7, 4477.777190, -167.762100, 153.131443
CHG_jobs/astex_1oq5, rmsd2-opt, 4489.971003, -154.890990, 152.701049
CHG_jobs/astex_1oq5, rmsd3-mmff, nan, -163.954190, 143.781786
CHG_jobs/astex_1oq5, rmsd3-pm7, 4478.193060, -167.288390, 150.818911
CHG_jobs/astex_1oq5, rmsd3-opt, 4490.363836, -167.288100, 150.823389
CHG_jobs/astex_1oq5, rmsd4-mmff, nan, -163.976260, 143.786483
CHG_jobs/astex_1oq5, rmsd4-pm7, 4477.978766, -167.749270, 152.483279
CHG_jobs/astex_1oq5, rmsd4-opt, 4486.822889, -167.749270, 152.473519
CHG_jobs/astex_1oq5, rmsd5-mmff, nan, -163.838440, 143.776431
CHG_jobs/astex_1oq5, rmsd5-pm7, 4478.518109, -167.348080, 150.942808
CHG_jobs/astex_1oq5, rmsd5-opt, 4489.239106, -167.348550, 150.939619
CHG_jobs/astex_1oq5, rmsd6-mmff, nan, -163.855210, 143.764116
CHG_jobs/astex_1oq5, rmsd6-pm7, 4478.497967, -167.618990, 152.466144
CHG_jobs/astex_1oq5, rmsd6-opt, 4487.100861, -155.712520, 157.850466
CHG_jobs/astex_1oq5, rmsd7-mmff, nan, -163.874760, 143.811090
CHG_jobs/astex_1oq5, rmsd7-pm7, 4478.215748, -167.465070, 150.682420
CHG_jobs/astex_1oq5, rmsd7-opt, 4486.919061, -167.464900, 150.684833
CHG_jobs/astex_1oq5, rmsd8-mmff, nan, -163.894220, 143.771577
CHG_jobs/astex_1oq5, rmsd8-pm7, 4477.963078, -167.762590, 153.342938
CHG_jobs/astex_1oq5, rmsd8-opt, 4488.139203, -167.762460, 153.342685
CHG_jobs/astex_1owe, rmsd103-mmff, nan, 178.502420, 28.785072
CHG_jobs/astex_1owe, rmsd103-pm7, 4368.953967, 177.967210, 30.784871
CHG_jobs/astex_1owe, rmsd103-opt, 4377.121029, 177.967160, 30.777924
CHG_jobs/astex_1owe, rmsd122-mmff, nan, 178.509000, 28.724537
CHG_jobs/astex_1owe, rmsd122-pm7, 4368.833463, 177.987010, 30.763851
CHG_jobs/astex_1owe, rmsd122-opt, 4377.045632, 177.987070, 30.772563
CHG_jobs/astex_1owe, rmsd129-mmff, nan, 178.512860, 28.699359
CHG_jobs/astex_1owe, rmsd129-pm7, 4369.143238, 178.030550, 31.315292
CHG_jobs/astex_1owe, rmsd129-opt, 4377.109492, 178.030810, 31.311595
CHG_jobs/astex_1owe, rmsd130-mmff, nan, 178.500500, 28.751256
CHG_jobs/astex_1owe, rmsd130-pm7, 4368.984201, 178.029260, 31.216875
CHG_jobs/astex_1owe, rmsd130-opt, 4377.113596, 178.029690, 31.218053
CHG_jobs/astex_1owe, rmsd131-mmff, nan, 178.801620, 28.752436
CHG_jobs/astex_1owe, rmsd131-pm7, 4369.326441, 178.022050, 30.239937
CHG_jobs/astex_1owe, rmsd131-opt, 4376.798627, 178.022290, 30.234696
CHG_jobs/astex_1owe, rmsd137-mmff, nan, 178.605720, 28.691964
CHG_jobs/astex_1owe, rmsd137-pm7, 4368.316005, 178.023640, 32.604984
CHG_jobs/astex_1owe, rmsd137-opt, 4377.048381, 178.023780, 32.605280
CHG_jobs/astex_1owe, rmsd146-mmff, nan, 178.642770, 28.766430
CHG_jobs/astex_1owe, rmsd146-pm7, 4369.274090, 178.001640, 30.471625
CHG_jobs/astex_1owe, rmsd146-opt, 4376.995268, 178.001790, 30.471669
CHG_jobs/astex_1owe, rmsd148-mmff, nan, 178.654280, 28.813043
CHG_jobs/astex_1owe, rmsd148-pm7, 4368.633762, 177.975990, 30.810553
CHG_jobs/astex_1owe, rmsd148-opt, 4377.147571, 177.975820, 30.814432
CHG_jobs/astex_1owe, rmsd149-mmff, nan, 178.658180, 28.805763
CHG_jobs/astex_1owe, rmsd149-pm7, 4368.880300, 177.969990, 30.822196
CHG_jobs/astex_1owe, rmsd149-opt, 4377.069732, 177.970170, 30.827978
CHG_jobs/astex_1owe, rmsd153-mmff, nan, 178.769940, 28.687424
CHG_jobs/astex_1owe, rmsd153-pm7, 4367.991551, 178.054680, 30.587411
CHG_jobs/astex_1owe, rmsd153-opt, 4376.437562, 178.054800, 30.596407
CHG_jobs/astex_1oyt, rmsd111-mmff, nan, 77.564980, -12.995932
CHG_jobs/astex_1oyt, rmsd111-pm7, 6021.195731, 59.592390, -13.103160
CHG_jobs/astex_1oyt, rmsd111-opt, 6033.253653, 59.592500, -13.104665
CHG_jobs/astex_1oyt, rmsd124-mmff, nan, 78.526010, -11.939010
CHG_jobs/astex_1oyt, rmsd124-pm7, 6021.762650, 59.606440, -13.142725
CHG_jobs/astex_1oyt, rmsd124-opt, 6033.207805, 59.606540, -13.156171
CHG_jobs/astex_1oyt, rmsd125-mmff, nan, 74.736220, -16.602676
CHG_jobs/astex_1oyt, rmsd125-pm7, 6021.191710, 59.603200, -13.379717
CHG_jobs/astex_1oyt, rmsd125-opt, 6032.894288, 59.603570, -13.353766
CHG_jobs/astex_1oyt, rmsd207-mmff, nan, 76.170000, -6.069540
CHG_jobs/astex_1oyt, rmsd207-pm7, 6021.788771, 59.828520, -13.938688
CHG_jobs/astex_1oyt, rmsd207-opt, 6032.556730, 59.828900, -13.935891
CHG_jobs/astex_1oyt, rmsd214-mmff, nan, 71.324880, -16.246220
CHG_jobs/astex_1oyt, rmsd214-pm7, 6021.778083, 59.640980, -13.212616
CHG_jobs/astex_1oyt, rmsd214-opt, 6033.987109, 59.641380, -13.220709
CHG_jobs/astex_1oyt, rmsd31-mmff, nan, 71.765020, -14.336538
CHG_jobs/astex_1oyt, rmsd31-pm7, 6022.622995, 59.699430, -13.882369
CHG_jobs/astex_1oyt, rmsd31-opt, 6032.533503, 59.699650, -13.882176
CHG_jobs/astex_1oyt, rmsd35-mmff, nan, 71.005950, -15.107494
CHG_jobs/astex_1oyt, rmsd35-pm7, 6022.754952, 59.685200, -13.725165
CHG_jobs/astex_1oyt, rmsd35-opt, 6032.884927, 59.685170, -13.715100
CHG_jobs/astex_1oyt, rmsd42-mmff, nan, 67.899000, -20.689303
CHG_jobs/astex_1oyt, rmsd42-pm7, 6021.797477, 59.613860, -14.415037
CHG_jobs/astex_1oyt, rmsd42-opt, 6032.597817, 59.614110, -14.398909
CHG_jobs/astex_1oyt, rmsd43-mmff, nan, 70.217270, -22.586521
CHG_jobs/astex_1oyt, rmsd43-pm7, 6022.503989, 59.715240, -14.969499
CHG_jobs/astex_1oyt, rmsd43-opt, 6032.439690, 59.715600, -14.960909
CHG_jobs/astex_1oyt, rmsd97-mmff, nan, 77.168660, -12.212483
CHG_jobs/astex_1oyt, rmsd97-pm7, 6023.038879, 59.726030, -14.349649
CHG_jobs/astex_1oyt, rmsd97-opt, 6032.363682, 59.726190, -14.337524
CHG_jobs/astex_1p2y, rmsd1-mmff, 2701.898612, 170.675900, 26.760071
CHG_jobs/astex_1p2y, rmsd1-pm7, 2698.552500, 168.783980, 29.719880
CHG_jobs/astex_1p2y, rmsd1-opt, 2704.068608, 168.784070, 29.718321
CHG_jobs/astex_1p2y, rmsd11-mmff, 2701.821065, 170.989720, 25.724211
CHG_jobs/astex_1p2y, rmsd11-pm7, 2698.557253, 169.272660, 28.522807
CHG_jobs/astex_1p2y, rmsd11-opt, 2704.056320, 169.272710, 28.516637
CHG_jobs/astex_1p2y, rmsd12-mmff, 2701.812296, 170.988870, 25.725700
CHG_jobs/astex_1p2y, rmsd12-pm7, 2698.370661, 169.168270, 28.896367
CHG_jobs/astex_1p2y, rmsd12-opt, 2704.050945, 169.168450, 28.905830
CHG_jobs/astex_1p2y, rmsd3-mmff, 2701.864328, 170.644630, 26.753559
CHG_jobs/astex_1p2y, rmsd3-pm7, 2698.554233, 168.811730, 29.778281
CHG_jobs/astex_1p2y, rmsd3-opt, 2704.101629, 168.811940, 29.772744
CHG_jobs/astex_1p2y, rmsd4-mmff, 2701.848319, 170.685600, 26.767151
CHG_jobs/astex_1p2y, rmsd4-pm7, 2698.174011, 168.766680, 30.368993
CHG_jobs/astex_1p2y, rmsd4-opt, 2704.057502, 168.766640, 30.361093
CHG_jobs/astex_1p2y, rmsd5-mmff, 2697.914903, 173.863020, 28.261408
CHG_jobs/astex_1p2y, rmsd5-pm7, 2699.365145, 168.928260, 28.281224
CHG_jobs/astex_1p2y, rmsd5-opt, 2704.036155, 168.928380, 28.283338
CHG_jobs/astex_1p2y, rmsd6-mmff, 2701.791373, 171.002580, 25.718535
CHG_jobs/astex_1p2y, rmsd6-pm7, 2699.311974, 168.825290, 28.033128
CHG_jobs/astex_1p2y, rmsd6-opt, 2703.929061, 168.825410, 28.028286
CHG_jobs/astex_1p2y, rmsd7-mmff, 2701.902258, 170.644850, 26.753891
CHG_jobs/astex_1p2y, rmsd7-pm7, 2699.278062, 168.378710, 28.950290
CHG_jobs/astex_1p2y, rmsd7-opt, 2704.013169, 168.378850, 28.954957
CHG_jobs/astex_1p2y, rmsd8-mmff, 2701.780541, 171.005400, 25.713814
CHG_jobs/astex_1p2y, rmsd8-pm7, 2699.142631, 168.917620, 28.794893
CHG_jobs/astex_1p2y, rmsd8-opt, 2704.055464, 168.917690, 28.786128
CHG_jobs/astex_1p2y, rmsd9-mmff, 2698.459577, 173.408100, 30.115218
CHG_jobs/astex_1p2y, rmsd9-pm7, 2696.643533, 171.469650, 32.576689
CHG_jobs/astex_1p2y, rmsd9-opt, 2703.059970, 171.469980, 32.572502
CHG_jobs/astex_1pmn, rmsd121-mmff, nan, 215.005870, 135.154668
CHG_jobs/astex_1pmn, rmsd121-pm7, 6767.910447, 212.598570, 138.519965
CHG_jobs/astex_1pmn, rmsd121-opt, 6767.910447, 212.598480, 138.513202
CHG_jobs/astex_1pmn, rmsd122-mmff, nan, 216.352290, 135.405771
CHG_jobs/astex_1pmn, rmsd122-pm7, 6767.551925, 212.825810, 138.158290
CHG_jobs/astex_1pmn, rmsd122-opt, 6778.901210, 212.825800, 138.142098
CHG_jobs/astex_1pmn, rmsd146-mmff, nan, 215.677500, 135.007872
CHG_jobs/astex_1pmn, rmsd146-pm7, 6768.195693, 212.520850, 138.813946
CHG_jobs/astex_1pmn, rmsd146-opt, 6779.905930, 212.520400, 138.829542
CHG_jobs/astex_1pmn, rmsd179-mmff, nan, 216.601750, 134.345264
CHG_jobs/astex_1pmn, rmsd179-pm7, 6767.948603, 212.833780, 138.288429
CHG_jobs/astex_1pmn, rmsd179-opt, 6779.295346, 212.834070, 138.265112
CHG_jobs/astex_1pmn, rmsd194-mmff, nan, 218.322550, 138.964863
CHG_jobs/astex_1pmn, rmsd194-pm7, 6768.451271, 212.406920, 140.006373
CHG_jobs/astex_1pmn, rmsd194-opt, 6779.264375, 212.406770, 139.974295
CHG_jobs/astex_1pmn, rmsd210-mmff, nan, 216.895450, 134.314065
CHG_jobs/astex_1pmn, rmsd210-pm7, 6768.102871, 212.557760, 139.738668
CHG_jobs/astex_1pmn, rmsd210-opt, 6779.147604, 212.557840, 139.758262
CHG_jobs/astex_1pmn, rmsd53-mmff, nan, 218.249420, 135.893424
CHG_jobs/astex_1pmn, rmsd53-pm7, 6768.262053, 212.758220, 138.129466
CHG_jobs/astex_1pmn, rmsd53-opt, 6779.349754, 212.758280, 138.156911
CHG_jobs/astex_1pmn, rmsd71-mmff, nan, 215.941680, 135.023485
CHG_jobs/astex_1pmn, rmsd71-pm7, 6767.874987, 212.523620, 138.846114
CHG_jobs/astex_1pmn, rmsd71-opt, 6779.944357, 212.524160, 138.872126
CHG_jobs/astex_1pmn, rmsd74-mmff, nan, 215.528840, 134.514624
CHG_jobs/astex_1pmn, rmsd74-pm7, 6768.203527, 212.630590, 137.948120
CHG_jobs/astex_1pmn, rmsd74-opt, 6778.554020, 212.630630, 137.980868
CHG_jobs/astex_1pmn, rmsd90-mmff, nan, 216.655520, 134.402954
CHG_jobs/astex_1pmn, rmsd90-pm7, 6768.279111, 212.352130, 139.083709
CHG_jobs/astex_1pmn, rmsd90-opt, 6778.879077, 212.352390, 139.106634
CHG_jobs/astex_1q1g, rmsd14-mmff, 3779.694706, 52.434200, 192.005737
CHG_jobs/astex_1q1g, rmsd14-pm7, 3774.433075, 47.418430, 209.181092
CHG_jobs/astex_1q1g, rmsd14-opt, 3786.024429, 47.418600, 209.189802
CHG_jobs/astex_1q1g, rmsd28-mmff, 3774.192346, 56.123740, 186.421940
CHG_jobs/astex_1q1g, rmsd28-pm7, 3777.865276, 46.913620, 199.206152
CHG_jobs/astex_1q1g, rmsd28-opt, 3787.857471, 46.913630, 199.208778
CHG_jobs/astex_1q1g, rmsd30-mmff, 3775.045945, 55.295640, 191.210273
CHG_jobs/astex_1q1g, rmsd30-pm7, 3775.781965, 46.698110, 206.470886
CHG_jobs/astex_1q1g, rmsd30-opt, 3787.629986, 46.698240, 206.501714
CHG_jobs/astex_1q1g, rmsd33-mmff, 3773.815692, 59.427200, 188.810811
CHG_jobs/astex_1q1g, rmsd33-pm7, 3777.724156, 47.216370, 198.573676
CHG_jobs/astex_1q1g, rmsd33-opt, 3789.957642, 47.216620, 198.569591
CHG_jobs/astex_1q1g, rmsd34-mmff, 3775.670269, 55.711410, 190.816573
CHG_jobs/astex_1q1g, rmsd34-pm7, 3776.662461, 47.221840, 199.654370
CHG_jobs/astex_1q1g, rmsd34-opt, 3790.028667, 47.222310, 199.680988
CHG_jobs/astex_1q1g, rmsd37-mmff, 3769.597706, 63.121770, 186.319279
CHG_jobs/astex_1q1g, rmsd37-pm7, 3777.470945, 46.957560, 200.150548
CHG_jobs/astex_1q1g, rmsd37-opt, 3788.293372, 46.957660, 200.137965
CHG_jobs/astex_1q1g, rmsd48-mmff, 3780.405495, 49.940760, 192.491045
CHG_jobs/astex_1q1g, rmsd48-pm7, 3776.427869, 47.195430, 202.027120
CHG_jobs/astex_1q1g, rmsd48-opt, 3788.624341, 47.195660, 202.019723
CHG_jobs/astex_1q1g, rmsd52-mmff, 3780.873080, 50.047230, 193.079376
CHG_jobs/astex_1q1g, rmsd52-pm7, 3777.563008, 47.288470, 198.240227
CHG_jobs/astex_1q1g, rmsd52-opt, 3791.314760, 47.288330, 198.242737
CHG_jobs/astex_1q1g, rmsd57-mmff, 3781.835882, 50.221550, 193.257927
CHG_jobs/astex_1q1g, rmsd57-pm7, 3777.872815, 47.349820, 199.569065
CHG_jobs/astex_1q1g, rmsd57-opt, 3790.748521, 47.349990, 199.584555
CHG_jobs/astex_1q1g, rmsd9-mmff, 3777.952115, 52.144870, 190.791962
CHG_jobs/astex_1q1g, rmsd9-pm7, 3774.579679, 47.316980, 209.070853
CHG_jobs/astex_1q1g, rmsd9-opt, 3785.336642, 47.317250, 209.088330
CHG_jobs/astex_1r1h, rmsd129-mmff, nan, -89.031040, 48.444650
CHG_jobs/astex_1r1h, rmsd129-pm7, 6052.308898, -114.664830, 27.958532
CHG_jobs/astex_1r1h, rmsd129-opt, 6070.773446, -114.664760, 27.955967
CHG_jobs/astex_1r1h, rmsd150-mmff, nan, -91.597640, 46.904595
CHG_jobs/astex_1r1h, rmsd150-pm7, 6053.230270, -114.643170, 27.707663
CHG_jobs/astex_1r1h, rmsd150-opt, 6070.625404, -114.642960, 27.705603
CHG_jobs/astex_1r1h, rmsd192-mmff, nan, -100.215640, 27.790380
CHG_jobs/astex_1r1h, rmsd192-pm7, 6047.040259, -114.484730, 25.510270
CHG_jobs/astex_1r1h, rmsd192-opt, 6062.830949, -114.484660, 25.519213
CHG_jobs/astex_1r1h, rmsd199-mmff, nan, -93.932900, 36.161901
CHG_jobs/astex_1r1h, rmsd199-pm7, 6048.428340, -116.230900, 35.900197
CHG_jobs/astex_1r1h, rmsd199-opt, 6063.274929, -116.230690, 35.908597
CHG_jobs/astex_1r1h, rmsd22-mmff, nan, -94.574660, 358.978181
CHG_jobs/astex_1r1h, rmsd22-pm7, 6052.556723, -118.082560, 338.126888
CHG_jobs/astex_1r1h, rmsd22-opt, 6068.365937, -118.082260, 338.080177
CHG_jobs/astex_1r1h, rmsd234-mmff, nan, -100.936520, 40.736806
CHG_jobs/astex_1r1h, rmsd234-pm7, 6049.189694, -114.330720, 32.868375
CHG_jobs/astex_1r1h, rmsd234-opt, 6066.094243, -114.330660, 32.867795
CHG_jobs/astex_1r1h, rmsd248-mmff, nan, -98.875920, 30.424244
CHG_jobs/astex_1r1h, rmsd248-pm7, 6053.996154, -114.810870, 26.494709
CHG_jobs/astex_1r1h, rmsd248-opt, 6070.055555, -114.810520, 26.508076
CHG_jobs/astex_1r1h, rmsd44-mmff, nan, -100.219410, 44.768502
CHG_jobs/astex_1r1h, rmsd44-pm7, 6052.604369, -118.654860, 23.515829
CHG_jobs/astex_1r1h, rmsd44-opt, 6069.304530, -118.654720, 23.516827
CHG_jobs/astex_1r1h, rmsd51-mmff, nan, -110.086210, 27.184979
CHG_jobs/astex_1r1h, rmsd51-pm7, 6052.854242, -114.481240, 27.254068
CHG_jobs/astex_1r1h, rmsd51-opt, 6070.749263, -114.480720, 27.261132
CHG_jobs/astex_1r1h, rmsd64-mmff, nan, -95.323830, 23.741751
CHG_jobs/astex_1r1h, rmsd64-pm7, 6054.744890, -115.002720, 25.498359
CHG_jobs/astex_1r1h, rmsd64-opt, 6068.988890, -115.002760, 25.501904
CHG_jobs/astex_1s3v, rmsd117-mmff, nan, 71.355670, -23.049934
CHG_jobs/astex_1s3v, rmsd117-pm7, 5706.332397, 55.475550, -12.081576
CHG_jobs/astex_1s3v, rmsd117-opt, 5715.686829, 55.475600, -12.091617
CHG_jobs/astex_1s3v, rmsd118-mmff, nan, 70.020180, -22.871389
CHG_jobs/astex_1s3v, rmsd118-pm7, 5706.255777, 55.477760, -12.163155
CHG_jobs/astex_1s3v, rmsd118-opt, 5715.629072, 55.478180, -12.159740
CHG_jobs/astex_1s3v, rmsd132-mmff, nan, 79.424870, -25.843872
CHG_jobs/astex_1s3v, rmsd132-pm7, 5706.015535, 55.465730, -12.206709
CHG_jobs/astex_1s3v, rmsd132-opt, 5715.677194, 55.465980, -12.224550
CHG_jobs/astex_1s3v, rmsd133-mmff, nan, 78.255670, -24.396444
CHG_jobs/astex_1s3v, rmsd133-pm7, 5706.170321, 55.484950, -11.971534
CHG_jobs/astex_1s3v, rmsd133-opt, 5715.532203, 55.485040, -11.973133
CHG_jobs/astex_1s3v, rmsd134-mmff, nan, 77.107160, -22.660919
CHG_jobs/astex_1s3v, rmsd134-pm7, 5706.386718, 55.496480, -12.223461
CHG_jobs/astex_1s3v, rmsd134-opt, 5712.813202, 55.496690, -12.218715
CHG_jobs/astex_1s3v, rmsd141-mmff, nan, 77.203240, -24.203382
CHG_jobs/astex_1s3v, rmsd141-pm7, 5706.334269, 55.489160, -12.083589
CHG_jobs/astex_1s3v, rmsd141-opt, 5715.570402, 55.489700, -12.061305
CHG_jobs/astex_1s3v, rmsd142-mmff, nan, 78.515940, -24.163377
CHG_jobs/astex_1s3v, rmsd142-pm7, 5706.332769, 55.471510, -11.777156
CHG_jobs/astex_1s3v, rmsd142-opt, 5713.046119, 55.471710, -11.793814
CHG_jobs/astex_1s3v, rmsd184-mmff, nan, 78.604080, -24.358228
CHG_jobs/astex_1s3v, rmsd184-pm7, 5706.111920, 55.478530, -12.292471
CHG_jobs/astex_1s3v, rmsd184-opt, 5715.655259, 55.478700, -12.302045
CHG_jobs/astex_1s3v, rmsd185-mmff, nan, 79.022220, -23.370933
CHG_jobs/astex_1s3v, rmsd185-pm7, 5706.253185, 55.470290, -11.971396
CHG_jobs/astex_1s3v, rmsd185-opt, 5715.659985, 55.470470, -11.954709
CHG_jobs/astex_1s3v, rmsd248-mmff, nan, 86.082700, -17.070141
CHG_jobs/astex_1s3v, rmsd248-pm7, 5706.256007, 55.481410, -11.544226
CHG_jobs/astex_1s3v, rmsd248-opt, 5715.637084, 55.481260, -11.550647
CHG_jobs/astex_1sj0, rmsd105-mmff, 6890.952686, 31.674540, 125.355851
CHG_jobs/astex_1sj0, rmsd105-pm7, 6891.658996, 25.945980, 132.055113
CHG_jobs/astex_1sj0, rmsd105-opt, 6902.119824, 25.946230, 132.058114
CHG_jobs/astex_1sj0, rmsd109-mmff, 6875.070164, 45.039500, 140.793739
CHG_jobs/astex_1sj0, rmsd109-pm7, 6891.522303, 25.952140, 131.108752
CHG_jobs/astex_1sj0, rmsd109-opt, 6901.593312, 25.952180, 131.102981
CHG_jobs/astex_1sj0, rmsd116-mmff, 6879.666406, 45.016670, 132.743465
CHG_jobs/astex_1sj0, rmsd116-pm7, 6891.807652, 26.373620, 130.643730
CHG_jobs/astex_1sj0, rmsd116-opt, 6901.879337, 26.373720, 130.656313
CHG_jobs/astex_1sj0, rmsd119-mmff, 6887.730564, 36.445290, 125.871870
CHG_jobs/astex_1sj0, rmsd119-pm7, 6891.219631, 26.074150, 131.897963
CHG_jobs/astex_1sj0, rmsd119-opt, 6901.736238, 26.074190, 131.882124
CHG_jobs/astex_1sj0, rmsd123-mmff, 6885.669846, 35.635630, 131.978475
CHG_jobs/astex_1sj0, rmsd123-pm7, 6891.071677, 26.558100, 130.519320
CHG_jobs/astex_1sj0, rmsd123-opt, 6901.549289, 26.558270, 130.540659
CHG_jobs/astex_1sj0, rmsd124-mmff, 6891.318475, 31.607180, 124.559237
CHG_jobs/astex_1sj0, rmsd124-pm7, 6891.809952, 25.846670, 131.203384
CHG_jobs/astex_1sj0, rmsd124-opt, 6901.430463, 25.846630, 131.182046
CHG_jobs/astex_1sj0, rmsd213-mmff, 6889.688410, 33.503130, 124.839051
CHG_jobs/astex_1sj0, rmsd213-pm7, 6891.161203, 26.395080, 130.583193
CHG_jobs/astex_1sj0, rmsd213-opt, 6901.639041, 26.395120, 130.593491
CHG_jobs/astex_1sj0, rmsd238-mmff, 6886.869630, 37.635460, 127.172230
CHG_jobs/astex_1sj0, rmsd238-pm7, 6891.497933, 25.929780, 132.739363
CHG_jobs/astex_1sj0, rmsd238-opt, 6901.812656, 25.929690, 132.712426
CHG_jobs/astex_1sj0, rmsd60-mmff, 6884.322363, 37.777580, 130.733070
CHG_jobs/astex_1sj0, rmsd60-pm7, 6890.863429, 26.091340, 132.591687
CHG_jobs/astex_1sj0, rmsd60-opt, 6901.721056, 26.091870, 132.592764
CHG_jobs/astex_1sj0, rmsd97-mmff, 6889.716318, 32.158220, 125.521960
CHG_jobs/astex_1sj0, rmsd97-pm7, 6892.744251, 26.213190, 129.455089
CHG_jobs/astex_1sj0, rmsd97-opt, 6902.641663, 26.213410, 129.455909
CHG_jobs/astex_1t46, rmsd1-mmff, nan, 223.419390, 282.067979
CHG_jobs/astex_1t46, rmsd1-pm7, 7663.359287, 201.225920, 289.655563
CHG_jobs/astex_1t46, rmsd1-opt, 7676.189686, 201.225910, 289.645002
CHG_jobs/astex_1t46, rmsd110-mmff, nan, 227.150440, 286.499597
CHG_jobs/astex_1t46, rmsd110-pm7, 7663.997840, 201.101920, 288.643881
CHG_jobs/astex_1t46, rmsd110-opt, 7675.836225, 201.102210, 288.622971
CHG_jobs/astex_1t46, rmsd118-mmff, nan, 225.709670, 279.739695
CHG_jobs/astex_1t46, rmsd118-pm7, 7663.629032, 201.084370, 289.134508
CHG_jobs/astex_1t46, rmsd118-opt, 7676.207996, 201.084600, 289.150506
CHG_jobs/astex_1t46, rmsd12-mmff, nan, 216.636700, 272.628026
CHG_jobs/astex_1t46, rmsd12-pm7, 7664.822208, 205.176590, 278.779333
CHG_jobs/astex_1t46, rmsd12-opt, 7675.994964, 205.176320, 278.747202
CHG_jobs/astex_1t46, rmsd157-mmff, nan, 223.849160, 281.498023
CHG_jobs/astex_1t46, rmsd157-pm7, 7663.751022, 201.125550, 289.179812
CHG_jobs/astex_1t46, rmsd157-opt, 7675.803802, 201.125570, 289.187450
CHG_jobs/astex_1t46, rmsd181-mmff, nan, 213.400510, 273.455458
CHG_jobs/astex_1t46, rmsd181-pm7, 7668.860059, 203.512750, 272.159801
CHG_jobs/astex_1t46, rmsd181-opt, 7680.224398, 203.513070, 272.113545
CHG_jobs/astex_1t46, rmsd211-mmff, nan, 224.306920, 273.652891
CHG_jobs/astex_1t46, rmsd211-pm7, 7669.233641, 203.576610, 275.268836
CHG_jobs/astex_1t46, rmsd211-opt, 7680.355735, 203.577340, 275.235444
CHG_jobs/astex_1t46, rmsd225-mmff, nan, 224.577790, 275.941406
CHG_jobs/astex_1t46, rmsd225-pm7, 7668.033023, 203.512350, 272.928247
CHG_jobs/astex_1t46, rmsd225-opt, 7680.698301, 203.511950, 272.921392
